X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,COUNTY,PHONE,ADMIN,FIRST_BUIL,LAST_BUILT,AGE,MSHDA,LIHTC,MARKET,RAP,SEC_515_UN,SEC_202_UN,BARRIER_FR,REHAB_CHOI,PUBLIC_HSG,SEC_221D3_,SEC_236_UN,SEC_8_UNIT,RS_UNITS,SPECIAL_HS,ELD_EFF,ELD_1BR,ELD_2BR,ELD_3BR,ELD_4BR,ELD_TOT,FAM_EFF,FAM_1BR,FAM_2BR,FAM_3BR,FAM_4BR,FAM_TOT
-83.173967702,42.3251334920001,211,520,Kennedy Plaza,5111 Bingham,Dearborn,MI,48126,Wayne,(313)943-2390,Public Housing,1968,1968,43,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,119,0,0,0,119,0,0,0,0,0,0
-83.159155868,42.3430929530001,212,671,Townsend Towers,7000 Freda,Dearborn,MI,48126,Wayne,(313)943-4090,Public Housing,1963,1963,48,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,75,4,0,0,79,0,0,0,0,0,0
-83.2402552469999,42.328545369,213,656,St Sarkis Tower,19300 Ford Road,Dearborn,MI,48128,Wayne,(313)336-7404,HUD,1980,1980,31,0,0,0,0,0,0,15,0,0,0,0,151,0,0,0,145,6,0,0,151,0,0,0,0,0,0
-83.149981301,42.309326857,214,631,Salina Gardens,2946 Salina,Dearborn,MI,48128,Wayne,(248)569-9720,Other,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,22
-83.884817332,42.3250829790001,215,373,Walkabout Creek,2230 Melbourne,Dexter,MI,48130,Washtenaw,(734)426-0410,MSHDA,1990,1990,21,20,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100
-83.884817332,42.3250829790001,216,374,Walkabout Creek Ii,2230 Melbourne,Dexter,MI,48130,Washtenaw,(734)426-0410,MSHDA,2000,2000,11,19,20,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,16,0,64
-83.665382756,41.961837818,217,172,Highland Terrace Apts,625 Rawson,Dundee,MI,48131,Monroe,(313)529-3295,Rural Housing,1984,1984,27,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0,24
-83.2933422259999,42.0968260550001,218,469,Flat Rock Towers Coop,28744 Telegraph,Flatrock,MI,48134,Wayne,(800)593-3052,HUD,1989,1989,22,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,24,72,0,0,96,0,0,0,0,0,0
-83.281138426,42.115891682,219,635,Silver Creek,25617 Valley Creek Dr,Flat Rock,MI,48134,Wayne,(734)891-1854,Other,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,64,30,0,112
-83.34923509,42.326027267,220,401,Brentwood Apts,11331 Dexter Blvd,Garden City,MI,48135,Wayne,(000)000-0000,HUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,28,12,0,40,0,0,0,0,0,0
-83.331113751,42.3301911280001,221,481,Garden City Towers,6120 Middlebelt,Garden City,MI,48135,Wayne,(734)422-2500,MSHDA,1976,1976,35,0,0,0,0,0,0,9,0,0,0,0,170,0,0,0,151,19,0,0,170,0,0,0,0,0,0
-83.3288114869999,42.332250576,222,480,Garden City Opportunity Manor,6337 Central,Garden City,MI,48135,Wayne,(734)425-0203,MSHDA,1984,1984,27,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,14
-83.310267467,42.2984360670001,223,674,Twin Tower Apts,2000 Inkster Road,Inkster,MI,48141,Wayne,(734)561-2600,Public Housing,1970,1970,41,0,0,1,0,0,0,0,0,200,0,0,0,0,0,160,40,0,0,0,200,0,0,0,0,0,0
-83.339873148,42.3096685990001,224,417,Chateau Cherry Hill,213 Henry Ruff,Inkster,MI,48141,Wayne,(734)729-7721,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,0,162,0,0,144,48,0,0,0,192,0,0,0,0,0,0
-83.2952847619999,42.2964215860001,225,494,Heatherwood Apts,26190 Michigan Avenue,Inkster,MI,48141,Wayne,(313)562-4623,Other,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,184
-83.297703938,42.2793434610001,226,443,Dartmouth Square,26382 Colgate,Inkster,MI,48141,Wayne,(313)278-5544,MSHDA,1972,1972,39,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,54,84,0,0,138
-83.3111308159999,42.291897996,227,491,Hamlin Place,2680 Hamlin Blvd,Inkster,MI,48141,Wayne,(313)359-0488,Other,1998,1998,13,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,84
-83.3153141449999,42.2926499800001,228,668,Thompson Towers,27727 Michigan Ave,Inkster,MI,48141,Wayne,(313)565-3022,HUD,1975,1975,36,0,0,0,0,0,0,0,0,0,0,60,240,0,0,0,240,60,0,0,300,0,0,0,0,0,0
-83.331716297,42.311188454,229,420,Cherry Hill,29477 Cherry Hill,Inkster,MI,48141,Wayne,(734)595-2882,MSHDA,1979,1979,32,0,186,0,0,0,0,11,0,0,0,0,186,0,0,0,130,20,0,0,150,0,0,30,6,0,36
-83.3353045919999,42.2773829390001,230,527,Le Moyng Gardens,30005 Pine,Inkster,MI,48141,Wayne,(734)729-5340,Public Housing,1959,1959,52,0,0,0,0,0,0,0,0,300,0,0,0,0,0,8,52,0,0,0,60,0,0,84,156,0,240
-83.335151707,42.2763487180001,231,580,Parklane Th Coop,30021 Liberty,Inkster,MI,48141,Wayne,(734)729-0909,HUD,1960,1960,51,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,9,19,60,0,88
-83.32831686,42.2796582230001,232,652,St Clements Manor,4009 Northland,Inkster,MI,48141,Wayne,(734)728-0790,HUD,1992,1992,19,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,0,0,0
-83.320204975,42.2764836170001,233,410,Canterbury West,4401 And 4301 Harriett,Inkster,MI,48141,Wayne,(313)561-2600,Public Housing,1970,1970,41,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24
-83.309323179,42.2763397250001,234,535,Lois Demby Terraces,4500 Inkster Rd,Inkster,MI,48141,Wayne,(734)729-5340,Public Housing,1964,1964,47,0,0,0,0,0,0,0,0,200,0,0,0,0,0,28,40,0,0,0,68,0,0,38,60,34,132
-83.3375798769999,42.2809532470001,235,386,Alpha Phi Alpha,Carlysle  & Henry Ruff,Inkster,MI,48141,Wayne,(313)729-5340,Public Housing,1971,1971,40,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,15,74,45,0,134
-83.1704768499999,42.257804698,236,579,Park Plaza,1201 Fort St,Lincoln Park,MI,48146,Wayne,(313)381-3334,MSHDA,1976,1976,35,0,0,150,0,0,0,8,0,0,0,0,50,0,0,0,0,0,0,0,0,0,144,56,0,0,200
-83.1703329589999,42.2552865960001,237,679,Victoria Square,1320 Electric,Lincoln Park,MI,48146,Wayne,(313)381-6880,Other,1998,1998,13,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,74,12,0,0,86,0,0,0,0,0,0
-83.171053899,42.2547165770001,238,532,Lincoln Park Tower,1370 Electric Avenue,Lincoln Park,MI,48146,Wayne,(313)388-4660,Public Housing,1967,1967,44,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,107,1,0,0,108,0,0,0,0,0,0
-83.171053899,42.2547165770001,239,531,Lincoln Park Housing,Scattered Sites,Lincoln Park,MI,48146,Wayne,(313)388-4660,Public Housing,1972,1972,39,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,2,15
-83.22300625,42.1887547530001,240,445,Deaconess Tower,16400 Dix-toledo,Southgate,MI,48150,Wayne,(734)283-6422,HUD,1982,1983,28,0,150,8,0,0,0,0,0,0,0,0,150,0,0,0,143,7,0,0,150,0,0,0,0,0,0
-83.420579789,42.416009983,241,706,William W Brashear Tower,17841 N Laurel Park Dr,Livonia,MI,48152,Wayne,(734)591-6622,Public Housing,1978,1978,33,0,0,0,0,0,0,16,0,0,0,0,196,0,0,0,0,0,0,0,0,0,180,16,0,0,196
-83.345754714,42.42950326,242,551,Mcnamara Tower,19300 Purlingbrook,Livonia,MI,48152,Wayne,(248)477-7086,Public Housing,1969,1969,42,0,0,0,0,0,0,0,0,160,0,0,0,0,0,54,106,0,0,0,160,0,0,0,0,0,0
-83.34515365,42.4299944410001,243,715,Ziegler Place,30001 St. Martins,Livonia,MI,48152,Wayne,(248)476-2266,HUD,1976,1976,35,0,0,0,0,0,0,6,0,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,0,0,0
-83.334216412,42.3931796430001,244,673,Trinity Park Housing,14866 Middlebelt,Livonia,MI,48154,Wayne,(248)425-2730,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,40,0,0,0,40,0,0,0,0,0,0
-83.486302243,42.434994671,245,385,Allen Terrace,401 High Street,Northville,MI,48167,Wayne,(248)349-8030,Public Housing,0,0,0,0,0,0,0,0,0,12,0,100,0,0,0,0,0,0,98,2,0,0,100,0,0,0,0,0,0
-83.474519642,42.371380077,246,669,Tonquish Creek Manor,1160 Sheridan,Plymouth,MI,48170,Wayne,(734)455-3670,Public Housing,1970,1981,30,0,0,0,0,0,0,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,108
-83.457694809,42.3763498820001,247,545,Mayflower Tnhs Coop,400 Plymouth Rd,Plymouth,MI,48170,Wayne,(734)453-6893,HUD,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,74,28,0,102
-83.4835038689999,42.3583938670001,248,653,St Davids Gate,44841 Ann Arbor Rd,Plymouth,MI,48170,Wayne,(734)453-2633,HUD,1981,1981,30,0,0,0,0,0,0,4,0,0,0,0,42,0,0,0,42,0,0,0,42,0,0,0,0,0,0
-83.468108958,42.367554512,249,596,Plymouth Opportunity House Mr,593 Deer St,Plymouth,MI,48170,Wayne,(734)455-2669,MSHDA,1974,1974,37,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,0,0,0,0
-83.197204701,42.094334933,250,484,Gibraltar Manor,14486 Middle Gibraltar Rd,Gibraltar,MI,48173,Wayne,(734)676-4802,MSHDA,2005,2005,6,25,5,23,0,0,0,0,0,0,0,0,0,0,0,0,18,35,0,0,53,0,0,0,0,0,0
-83.24637963,42.0670584960001,251,625,Rockwood Housing,22065 Huron River Dr,Rockwood,MI,48173,Wayne,(734)379-9700,Public Housing,1969,1969,42,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,37,0,0,0,0,0,0
-83.386477497,42.2223589700001,252,705,Whispering Willows/romulus,11100 Wayne Road,Romulus,MI,48174,Wayne,(800)593-3052,HUD,1991,1991,20,0,112,0,0,0,65,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,5,56,40,0,101
-83.336464717,42.1952568510001,253,639,Sky Harbour,15001 Brandt,Romulus,MI,48174,Wayne,(734)941-1540,HUD,1960,1960,51,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,50,0,352
-83.246586474,42.065358777,254,626,Rockwood Housing,33036 Swallow Dr,Rockwood,MI,48174,Wayne,(734)379-9700,Public Housing,1969,1969,42,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,14
-83.388112782,42.2625081520001,255,712,Woodside Square,35473 N Alexander,Romulus,MI,48174,Wayne,(734)729-6620,HUD,1971,2011,0,0,43,0,0,0,0,0,0,0,0,0,68,0,17,0,0,0,0,0,0,0,17,59,9,0,85
-83.388076809,42.242201461,256,393,Birch Run Coop I And Ii,35479 Garner,Romulus,MI,48174,Wayne,(734)728-5311,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,70,0,41,0,0,0,0,0,0,0,0,0,12,66,33,0,111
-83.3895606899999,42.2442339290001,257,697,Wellesley Th Coop,35661 Smith,Romulus,MI,48174,Wayne,(734)729-3328,HUD,1968,1968,43,0,0,0,0,0,0,0,0,249,0,0,130,0,0,0,0,0,0,0,0,0,57,250,72,0,379
-83.396107754,42.2204738410001,258,628,Romulus Tower,36500 Bibbins,Romulus,MI,48174,Wayne,(734)942-1230,MSHDA,1979,1979,32,0,126,0,0,0,0,4,0,0,0,0,126,0,0,0,114,12,0,0,126,0,0,0,0,0,0
-83.396107754,42.2204738410001,259,627,Romulus Hsg,Scattered Sites,Romulus,MI,48174,Wayne,(734)729-5389,Public Housing,1970,1970,41,0,0,0,0,0,0,16,0,101,0,0,0,0,0,0,16,0,0,0,16,0,0,36,30,19,85
-83.773051072,42.173615716,260,352,Maple Heights Apts,260 North Maple Road,Saline,MI,48176,Washtenaw,(517)337-7404,Rural Housing,1987,1987,24,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,48
-83.791836427,42.1678365220001,261,357,Mill Pond Manor Sr Housing,460 Russell Street,Saline,MI,48176,Washtenaw,(313)429-3838,HUD,1990,1990,21,0,0,0,0,0,1,0,0,0,0,0,47,0,0,0,48,0,0,0,48,0,0,0,0,0,0
-83.653252384,42.4572528910001,262,277,Washington Manor,432 Washington,South Lyon,MI,48178,Oakland, ,Public Housing,1965,1965,46,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0
-83.289672992,42.1928646540001,263,435,Courtyards (aka Woodbrook),15005 Southland,Taylor,MI,48180,Wayne,(734)941-5679,HUD,1967,1967,44,0,0,0,0,0,0,4,0,0,0,437,0,0,0,0,11,127,1,0,139,0,10,77,48,0,135
-83.299592514,42.195814431,264,663,The Ponds @ Villages Of Taylor,15111 Pond Village Drive,Taylor,MI,48180,Wayne,(734)941-0808,HUD,1970,1970,41,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20
-83.2579269249999,42.194717258,265,540,Maplewood,15270 Plaza S Drive,Taylor,MI,48180,Wayne,(734)287-9460,Public Housing,1972,1972,39,0,0,0,0,0,0,0,0,111,0,0,0,0,0,6,104,1,0,0,111,0,0,0,0,0,0
-83.289672992,42.1928646540001,266,645,Southland Apartments Ii (the Springs),15459 Scott Drive,Taylor,MI,48180,Wayne,(734)941-2595,HUD,1969,1969,42,0,0,0,0,0,0,0,0,0,171,0,253,0,0,0,0,0,0,0,0,0,88,300,36,0,424
-83.289672992,42.1928646540001,267,436,Courtyards Ph 2(woodbrook),16000 Ira Drive,Taylor,MI,48180,Wayne,(734)941-5649,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,81,117,0,0,0,9,60,2,0,71,0,0,38,15,0,53
-83.272316077,42.2217598710001,268,483,Georgetown Place Coop,24276 Rosewood,Taylor,MI,48180,Wayne,(734)946-9120,HUD,1967,1967,44,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,15,147,30,0,192
-83.281129433,42.1971814,269,660,Taylor Am.hse Aka Southhaven,25250 Eureka,Taylor,MI,48180,Wayne,(734)946-9900,MSHDA,1994,1994,17,138,138,97,0,0,0,14,0,0,0,0,0,0,0,0,100,38,0,0,138,0,0,0,0,0,0
-83.264384057,42.2357892950001,270,400,Branford Th Coop,9775 Pine,Taylor,MI,48180,Wayne,(734)292-0810,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,279,41,50,0,0,0,0,0,0,0,0,52,250,68,0,370
-83.299592514,42.195814431,271,661,The Commons Of Vlgs Of Taylor,Court Village Blvd,Taylor,MI,48180,Wayne,(734)941-7828,MSHDA,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,66,0,0,134,0,0,0,0,0,0
-83.299592514,42.195814431,272,685,Villages At Taylor,Court Vlg Blvd,Taylor,MI,48180,Wayne,(734)955-9728,MSHDA,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,134,0,0,0,0,0,0
-83.5676983979999,41.736063023,273,175,Luther Haus,800 Smith Rd,Bedford Twp,MI,48182,Monroe,(313)847-9500,Other,1996,1996,15,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,78,12,0,0,90,0,0,0,0,0,0
-83.5686786589999,41.7749497070001,274,173,Ivor Lindsey Apts,8745 Lewis Avenue,Temperance,MI,48182,Monroe,(313)847-3950,Public Housing,1980,1980,31,0,0,0,0,0,0,5,0,97,0,0,0,0,0,0,92,5,0,0,97,0,0,0,0,0,0
-83.2234918839999,42.1262698580001,275,539,Maple Creekapartments,18758 Van Horn Road,Woodhaven,MI,48183,Wayne,(313)671-6163,Other,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,72,40,0,144
-83.2204971419999,42.1054775330001,276,643,South Glen,19400 S Glen Blvd,Trenton,MI,48183,Wayne,(734)675-4100,MSHDA,1974,1974,37,0,0,131,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,56,87,16,0,159
-83.1967730269999,42.133959061,277,647,Southwicke Square Coop,1943 Marion Dr,Trenton,MI,48183,Wayne,(734)676-6306,HUD,1971,1971,40,0,12,0,0,0,0,0,0,0,0,44,136,0,0,0,0,0,0,0,0,0,22,115,43,0,180
-83.255552714,42.1510731600001,278,396,Boller Meadows Of Brownstone Twp,21400 Dix-toledo Hwy,Brownstone Twp,MI,48183,Wayne,(734)783-2610,MSHDA,2002,2002,9,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,64,86,0,0,150,0,0,0,0,0,0
-83.259248928,42.144813878,279,430,Concord Coop,22025 Irene,Trenton,MI,48183,Wayne,(734)676-1424,MSHDA,1970,1970,41,0,0,0,0,0,0,0,0,0,0,67,244,80,0,0,50,197,144,0,391,0,0,0,0,0,0
-83.175964197,42.1425891060001,280,672,Trenton Towers Coop,2645 Riverside Dr,Trenton,MI,48183,Wayne,(734)675-1580,HUD,1972,1972,39,0,0,0,0,0,0,0,0,0,0,161,44,0,0,82,123,0,0,0,205,0,0,0,0,0,0
-83.22306021,42.104344387,281,598,Preston Pointe,27615 Burnham Road,Brownstown Twp,MI,48183,Wayne,(734)692-1563,MSHDA,2005,2005,6,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,96,28,0,144
-83.209138705,42.126557641,282,403,Bristol Hills Apts,3372 Van Horn Road,Trenton,MI,48183,Wayne,(734)675-5255,HUD,1972,1972,39,0,0,109,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,64,104,0,0,168
-83.3561883309999,42.283548841,283,434,Courtyard Apts,3444 Winifred,Wayne,MI,48184,Wayne,(313)278-9709,Other,1997,1997,14,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
-83.379103057,42.2881713570001,284,695,Wayne Housing,34511 Glenwood,Wayne,MI,48184,Wayne,(734)721-8602,Public Housing,1968,1968,43,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0
-83.384857236,42.2824461220001,285,566,Newberry Lofts,35140 Michigan,Wayne,MI,48184,Wayne, ,Other,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12
-83.385828504,42.2835702740001,286,696,Wayne Towers,35200 Sims,Wayne,MI,48184,Wayne,(734)721-0660,MSHDA,1975,2005,6,0,154,0,62,0,0,18,0,0,0,92,0,0,0,0,134,20,0,0,154,0,0,0,0,0,0
-83.385945415,42.2825900130001,287,567,Newberry Square,35248 West Michigan Avenue,Detroit,MI,48184,Wayne, ,Other,1998,1998,13,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8,0,72
-83.395046554,42.281573779,288,700,Westchester Towers,35700 Michigan Avenue,Detroit,MI,48184,Wayne,(734)729-0800,Other,1999,1999,12,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,144,76,0,0,223
-83.392556914,42.281390468,289,659,Tae-keuk Village,3712 Williams,Wayne,MI,48184,Wayne,(734)729-7920,HUD,1989,1989,22,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,80,0,0,0,0,0,0
-83.3598650769999,42.2715463390001,290,703,Westwicke Square Coop,4900 Heather Place,Wayne,MI,48184,Wayne,(734)595-3444,HUD,1965,1965,46,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,23,187,115,0,325
-83.356366714,42.2682278400001,291,502,Hickory Hollow Coop Ii,5757 W Hickory Hollow,Wayne,MI,48184,Wayne,(734)729-7262,HUD,1972,1972,39,0,0,0,0,0,0,0,0,0,0,29,144,0,0,0,0,0,0,0,0,0,15,119,39,0,173
-83.356366714,42.2682278400001,292,503,Hickory Hollow I Coop,5757 W Hickory Hollow,Wayne,MI,48184,Wayne,(734)729-7262,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,137,76,11,0,224
-83.356366714,42.2682278400001,293,694,Wayne Housing,Scattered Sites,Wayne,MI,48184,Wayne,(734)721-8602,Public Housing,1959,1959,52,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,18,0,1,0,19,0,0,0,0,0,0
-83.3811070629999,42.329993277,294,701,Westgate Tower,34567 Elmwood,Westland,MI,48185,Wayne,(734)729-2900,MSHDA,1973,1973,38,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,148,0,0,0,148,0,0,0,0,0,0
-83.381385853,42.329984284,295,702,Westhaven Manor,34601 Elmwood Avenue,Westland,MI,48185,Wayne,(734)729-3690,MSHDA,1985,1985,26,29,0,115,0,0,0,0,0,0,0,0,0,0,0,0,122,22,0,0,144,0,0,0,0,0,0
-83.3996870559999,42.316989081,296,667,Thomas F Taylor Towers Aka Cent City,36500 Marquette,Westland,MI,48185,Wayne,(734)326-0700,HUD,1977,1977,34,0,0,0,0,0,0,9,0,0,0,0,266,0,0,0,230,36,0,0,266,0,0,0,0,0,0
-83.4090489979999,42.3430154600001,297,710,Woodbridge Pond,37255 S Woodbridge Circle,Westland,MI,48185,Wayne,(734)425-9121,Other,1993,1993,18,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,152,0,0,190
-83.39553367,42.34227457,298,489,Greenwood Villa,7600 Nankin Ct,Westland,MI,48185,Wayne,(734)261-3200,MSHDA,1977,1977,34,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,189,21,0,0,210,0,16,62,10,0,88
-83.329530945,42.348051664,299,536,London Coop Iv,8090 Whitehall Dr,Westland,MI,48185,Wayne,(734)425-2950,HUD,1962,1963,48,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,27,142,82,26,277
-83.367716158,42.2951895150001,300,380,Adams Senior Village,Palmer Road,Detroit,MI,48185,Wayne,(734)722-9440,Other,2000,2000,11,0,120,0,0,0,0,4,0,0,0,0,0,0,0,0,48,60,12,0,120,0,0,0,0,0,0
-83.3520139949999,42.296322661,301,570,Norris Apartments,31627 Palmer,Westland,MI,48186,Wayne,(734)722-9440,Other,1998,1998,13,0,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,2,0,60
-83.4793684699999,42.3218869390001,302,412,Canton Place,44505 Ford Rd,Canton Twp,MI,48187,Wayne,(734)981-6420,HUD,1989,1989,22,0,0,0,0,0,0,0,0,0,0,0,117,0,0,30,87,0,0,0,117,0,0,0,0,0,0
-83.483998496,42.3501650700001,303,533,Lincolnshire Village,44908 Trails Court,Canton Township,MI,48187,Wayne,(734)453-6500,HUD,1978,2006,5,0,146,0,0,0,0,3,0,0,0,0,147,0,0,0,0,0,0,0,0,0,24,103,20,0,147
-83.444536246,42.3150015790001,304,409,Canterbury Mews,784 Canterbury Circle,Canton Twp,MI,48187,Wayne,(734)981-0140,HUD,1970,1974,37,0,0,0,0,0,0,0,0,0,0,245,18,0,0,0,0,0,0,0,0,0,22,193,48,0,263
-83.443879741,42.300801284,305,411,Canton Club East,East Side Of Haggerty,Detroit,MI,48188,Wayne,(734)398-8000,Other,1999,1999,12,0,147,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,36,67,44,0,147
-83.293288267,42.1935751190001,306,665,The Springs At Village Of Taylor,15459 Spring Village Drive,Taylor,MI,48190,Wayne,(734)941-2595,HUD,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,142,142,0,292
-83.186817532,42.1849326340001,307,620,Riverview Tower,13333 Pennsylvania,Riverview,MI,48192,Wayne,(248)284-1212,MSHDA,1976,1976,35,0,0,171,0,0,0,17,0,0,0,0,0,0,0,0,171,0,0,0,171,0,0,0,0,0,0
-83.2052985989999,42.170012882,308,427,Colonial Village Th,15000 Sibley,Riverview,MI,48192,Wayne,(734)285-1620,HUD,1965,1966,45,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,18,226,68,18,330
-83.189020871,42.160480068,309,619,Riverview American House,20300 Fort St,Riverview,MI,48192,Wayne,(734)479-1010,MSHDA,1998,1998,13,60,60,90,0,0,0,5,0,0,0,0,0,0,0,0,113,37,0,0,150,0,0,0,0,0,0
-83.148677284,42.209331241,310,713,Wyandotte Coop Apts,2455 Biddle Ave,Wyandotte,MI,48192,Wayne,(800)593-3052,HUD,1964,1964,47,0,0,0,0,0,132,0,0,0,0,0,32,0,0,143,21,0,0,0,164,0,0,0,0,0,0
-83.148229105,42.207915859,311,394,Bishop Coop,2651 Biddle Ave,Wyandotte,MI,48192,Wayne,(800)593-3052,HUD,1971,1971,40,0,0,0,0,0,161,0,0,0,0,0,40,0,0,83,118,0,0,0,201,0,0,0,0,0,0
-83.582051577,42.2051404000001,312,330,Brookwood Apartments,8990 Brookwood,Ypsilanti,MI,48192,Washtenaw,(313)482-3000,MSHDA,1992,1992,19,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,66,0,0,81
-83.2291590949999,42.2254076720001,313,644,Southgate Coop,11255 Allen Rd,Southgate,MI,48195,Wayne,(800)593-3052,HUD,1984,1984,27,0,0,0,0,0,1,0,0,0,0,0,226,0,0,0,227,0,0,0,227,0,0,0,0,0,0
-83.228402182,42.1898789050001,314,553,Meadows Of Southgate Ii,16201 Allen Road,Southgate,MI,48195,Wayne,(734)282-7200,Other,1998,1998,13,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,116,0,0,0,0,0,0
-83.2283572159999,42.1888177050001,315,552,Meadows Of Southgate,16333 Allen Rd,Southgate,MI,48195,Wayne,(734)282-7200,Other,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,48,34,0,0,82,0,0,0,0,0,0
-83.6287893429999,42.2291792780001,316,324,Arbor Manor Townhouses,1334 Monroe,Ypsilanti,MI,48197,Washtenaw,(734)485-8040,HUD,1967,1967,44,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,8,60,12,0,80
-83.585109272,42.266123427,317,346,Glen Oaks Coop,1377 Stamford,Superior Twp,MI,48197,Washtenaw,(734)481-0277,HUD,1965,1965,46,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,7,28,7,0,42
